0
0
0
0
0
0
0
1
32
42
35
39
37
68
55
74
85
105
86
112
86
103
93
96
94
107
106
104
96
99
108
127
106
148
136
138
130
109
131
107
114
116
125
126
130
105
105
63
83
38
