425
81
63
48
54
57
39
47
46
50
65
75
86
120
143
154
137
122
132
129
104
111
106
124
98
98
75
79
61
70
78
71
77
73
78
68
72
58
85
64
58
46
35
34
28
36
25
11
4
0
