3
29
33
34
31
22
22
22
28
27
22
23
26
20
23
25
21
24
24
22
25
27
32
28
21
26
41
65
83
103
111
109
140
151
152
140
160
148
161
181
157
183
194
184
193
187
201
128
105
83
