0
43
67
52
47
41
47
31
37
27
37
30
30
41
37
98
97
93
101
116
108
120
103
71
94
79
85
84
106
92
108
86
92
94
122
84
101
102
85
99
109
114
109
120
123
116
103
88
71
60
