0
0
0
0
0
0
0
0
0
20
37
42
37
54
45
53
63
52
50
69
66
79
78
73
88
95
93
73
100
96
101
94
124
94
125
114
134
111
136
160
138
138
122
161
180
166
175
159
138
67
