0
0
0
0
0
0
0
0
0
4
14
11
42
27
41
34
31
47
48
68
79
92
94
78
81
70
77
93
104
92
72
76
76
113
120
137
171
160
156
166
174
178
208
221
174
129
119
125
117
81
