0
15
51
50
100
105
118
119
102
114
112
109
84
98
96
73
99
97
96
80
69
93
92
93
87
92
80
102
97
95
102
72
113
93
82
85
64
64
56
64
65
68
61
81
66
78
77
35
33
23
