48
53
42
50
47
60
64
46
47
46
47
53
42
47
44
55
66
45
58
55
56
57
74
70
79
63
88
81
104
103
121
117
150
144
142
118
128
152
132
121
122
129
131
101
93
90
108
52
43
16
