104
193
187
154
156
161
146
133
109
106
94
96
98
93
88
94
78
66
89
100
84
73
54
62
78
69
75
63
60
59
62
60
58
68
62
57
67
61
62
44
61
49
34
47
50
38
19
45
25
9
