0
0
0
0
3
13
29
22
26
18
23
24
20
24
22
27
19
20
20
15
21
28
31
45
44
43
51
48
65
56
63
55
61
47
68
78
91
110
119
116
131
150
170
156
197
206
268
318
404
435
