220
47
27
34
25
27
17
22
18
33
30
22
30
22
19
28
32
44
39
38
31
23
40
38
39
34
43
46
42
62
60
45
61
81
84
79
80
107
131
144
151
180
205
238
286
264
281
245
82
24
