44
18
17
30
50
53
43
53
35
37
37
39
33
31
31
37
21
28
27
27
41
72
74
72
86
82
92
95
108
98
101
107
134
131
117
125
108
134
112
139
134
125
156
168
149
143
162
129
83
32
