0
22
77
88
107
117
113
121
92
109
111
92
99
82
69
80
81
83
79
81
70
75
76
82
89
87
91
90
101
89
83
86
100
82
82
69
77
84
88
93
104
106
89
87
60
55
48
28
23
3
