105
46
28
35
17
19
17
20
23
22
26
22
11
13
31
26
24
26
39
27
40
39
41
44
51
40
46
60
71
76
81
68
89
86
84
103
119
119
142
164
156
190
167
198
168
201
264
311
147
58
